Hora,Corrente_A,SOH_Pct,Capacity_Ah,SoC_Pct
80,-25.0,79.62119358074222,79.62119358074222,68.65596790371113
81,-25.0,79.62119358074222,79.62119358074222,37.257292656965404
82,-25.0,79.62119358074222,79.62119358074222,5.858617410219683
83,-25.0,79.62119358074222,79.62119358074222,0.0
84,-25.0,79.62119358074222,79.62119358074222,0.0
85,-25.0,79.62119358074222,79.62119358074222,0.0
86,-25.0,79.62119358074222,79.62119358074222,0.0
87,-25.0,79.62119358074222,79.62119358074222,0.0
88,-25.0,79.62119358074222,79.62119358074222,0.0
89,-25.0,79.62119358074222,79.62119358074222,0.0
90,-25.0,79.62119358074222,79.62119358074222,0.0
91,-25.0,79.62119358074222,79.62119358074222,0.0
92,25.0,79.62119358074222,79.62119358074222,31.39867524674572
93,25.0,79.62119358074222,79.62119358074222,62.79735049349144
94,25.0,79.62119358074222,79.62119358074222,94.19602574023716
95,25.0,79.62119358074222,79.62119358074222,100.0
96,25.0,79.62119358074222,79.62119358074222,100.0
97,25.0,79.62119358074222,79.62119358074222,100.0
98,25.0,79.62119358074222,79.62119358074222,100.0
99,25.0,79.62119358074222,79.62119358074222,100.0
100,25.0,79.62119358074222,79.62119358074222,100.0
101,25.0,79.62119358074222,79.62119358074222,100.0
102,25.0,79.62119358074222,79.62119358074222,100.0
103,25.0,79.62119358074222,79.62119358074222,100.0
104,-25.0,79.48235437559417,79.48235437559417,68.60132475325427
105,-25.0,79.48235437559417,79.48235437559417,37.14780252634287
106,-25.0,79.48235437559417,79.48235437559417,5.694280299431469
107,-25.0,79.48235437559417,79.48235437559417,0.0
108,-25.0,79.48235437559417,79.48235437559417,0.0
109,-25.0,79.48235437559417,79.48235437559417,0.0
110,-25.0,79.48235437559417,79.48235437559417,0.0
111,-25.0,79.48235437559417,79.48235437559417,0.0
112,-25.0,79.48235437559417,79.48235437559417,0.0
113,-25.0,79.48235437559417,79.48235437559417,0.0
114,-25.0,79.48235437559417,79.48235437559417,0.0
115,-25.0,79.48235437559417,79.48235437559417,0.0
116,25.0,79.48235437559417,79.48235437559417,31.453522226911403
117,25.0,79.48235437559417,79.48235437559417,62.907044453822806
118,25.0,79.48235437559417,79.48235437559417,94.36056668073421
119,25.0,79.48235437559417,79.48235437559417,100.0
120,25.0,79.48235437559417,79.48235437559417,100.0
121,25.0,79.48235437559417,79.48235437559417,100.0
122,25.0,79.48235437559417,79.48235437559417,100.0
123,25.0,79.48235437559417,79.48235437559417,100.0
124,25.0,79.48235437559417,79.48235437559417,100.0
125,25.0,79.48235437559417,79.48235437559417,100.0
126,25.0,79.48235437559417,79.48235437559417,100.0
127,25.0,79.48235437559417,79.48235437559417,100.0
128,-25.0,79.34348226225802,79.34348226225802,68.5464777730886
129,-25.0,79.34348226225802,79.34348226225802,37.037903549731176
130,-25.0,79.34348226225802,79.34348226225802,5.529329326373755
131,-25.0,79.34348226225802,79.34348226225802,0.0
132,-25.0,79.34348226225802,79.34348226225802,0.0
133,-25.0,79.34348226225802,79.34348226225802,0.0
134,-25.0,79.34348226225802,79.34348226225802,0.0
135,-25.0,79.34348226225802,79.34348226225802,0.0
136,-25.0,79.34348226225802,79.34348226225802,0.0
137,-25.0,79.34348226225802,79.34348226225802,0.0
138,-25.0,79.34348226225802,79.34348226225802,0.0
139,-25.0,79.34348226225802,79.34348226225802,0.0
140,25.0,79.34348226225802,79.34348226225802,31.50857422335742
141,25.0,79.34348226225802,79.34348226225802,63.01714844671484
142,25.0,79.34348226225802,79.34348226225802,94.52572267007227
143,25.0,79.34348226225802,79.34348226225802,100.0
144,25.0,79.34348226225802,79.34348226225802,100.0
145,25.0,79.34348226225802,79.34348226225802,100.0
146,25.0,79.34348226225802,79.34348226225802,100.0
147,25.0,79.34348226225802,79.34348226225802,100.0
148,25.0,79.34348226225802,79.34348226225802,100.0
149,25.0,79.34348226225802,79.34348226225802,100.0
150,25.0,79.34348226225802,79.34348226225802,100.0
151,25.0,79.34348226225802,79.34348226225802,100.0
152,-25.0,79.204577117724,79.204577117724,68.49142577664259
153,-25.0,79.204577117724,79.204577117724,36.92759334453226
154,-25.0,79.204577117724,79.204577117724,5.363760912421938
155,-25.0,79.204577117724,79.204577117724,0.0
156,-25.0,79.204577117724,79.204577117724,0.0
157,-25.0,79.204577117724,79.204577117724,0.0
158,-25.0,79.204577117724,79.204577117724,0.0
159,-25.0,79.204577117724,79.204577117724,0.0
160,-25.0,79.204577117724,79.204577117724,0.0
161,-25.0,79.204577117724,79.204577117724,0.0
162,-25.0,79.204577117724,79.204577117724,0.0
163,-25.0,79.204577117724,79.204577117724,0.0
164,25.0,79.204577117724,79.204577117724,31.563832432110324
165,25.0,79.204577117724,79.204577117724,63.12766486422065
166,25.0,79.204577117724,79.204577117724,94.69149729633097
167,25.0,79.204577117724,79.204577117724,100.0
168,25.0,79.204577117724,79.204577117724,100.0
169,25.0,79.204577117724,79.204577117724,100.0
170,25.0,79.204577117724,79.204577117724,100.0
171,25.0,79.204577117724,79.204577117724,100.0
172,25.0,79.204577117724,79.204577117724,100.0
173,25.0,79.204577117724,79.204577117724,100.0
174,25.0,79.204577117724,79.204577117724,100.0
175,25.0,79.204577117724,79.204577117724,100.0
176,-25.0,79.06563881826473,79.06563881826473,68.43616756788967
177,-25.0,79.06563881826473,79.06563881826473,36.81686950914202
178,-25.0,79.06563881826473,79.06563881826473,5.197571450394381
179,-25.0,79.06563881826473,79.06563881826473,0.0
180,-25.0,79.06563881826473,79.06563881826473,0.0
181,-25.0,79.06563881826473,79.06563881826473,0.0
182,-25.0,79.06563881826473,79.06563881826473,0.0
183,-25.0,79.06563881826473,79.06563881826473,0.0
184,-25.0,79.06563881826473,79.06563881826473,0.0
185,-25.0,79.06563881826473,79.06563881826473,0.0
186,-25.0,79.06563881826473,79.06563881826473,0.0
187,-25.0,79.06563881826473,79.06563881826473,0.0
188,25.0,79.06563881826473,79.06563881826473,31.619298058747642
189,25.0,79.06563881826473,79.06563881826473,63.238596117495284
190,25.0,79.06563881826473,79.06563881826473,94.85789417624292
191,25.0,79.06563881826473,79.06563881826473,100.0
192,25.0,79.06563881826473,79.06563881826473,100.0
193,25.0,79.06563881826473,79.06563881826473,100.0
194,25.0,79.06563881826473,79.06563881826473,100.0
195,25.0,79.06563881826473,79.06563881826473,100.0
196,25.0,79.06563881826473,79.06563881826473,100.0
197,25.0,79.06563881826473,79.06563881826473,100.0
198,25.0,79.06563881826473,79.06563881826473,100.0
199,25.0,79.06563881826473,79.06563881826473,100.0
200,-25.0,78.92666723942948,78.92666723942948,68.38070194125235
201,-25.0,78.92666723942948,78.92666723942948,36.70572962275729
202,-25.0,78.92666723942948,78.92666723942948,5.030757304262224
203,-25.0,78.92666723942948,78.92666723942948,0.0
204,-25.0,78.92666723942948,78.92666723942948,0.0
205,-25.0,78.92666723942948,78.92666723942948,0.0
206,-25.0,78.92666723942948,78.92666723942948,0.0
207,-25.0,78.92666723942948,78.92666723942948,0.0
208,-25.0,78.92666723942948,78.92666723942948,0.0
209,-25.0,78.92666723942948,78.92666723942948,0.0
210,-25.0,78.92666723942948,78.92666723942948,0.0
211,-25.0,78.92666723942948,78.92666723942948,0.0
212,25.0,78.92666723942948,78.92666723942948,31.674972318495065
213,25.0,78.92666723942948,78.92666723942948,63.34994463699013
214,25.0,78.92666723942948,78.92666723942948,95.0249169554852
215,25.0,78.92666723942948,78.92666723942948,100.0
216,25.0,78.92666723942948,78.92666723942948,100.0
217,25.0,78.92666723942948,78.92666723942948,100.0
218,25.0,78.92666723942948,78.92666723942948,100.0
219,25.0,78.92666723942948,78.92666723942948,100.0
220,25.0,78.92666723942948,78.92666723942948,100.0
221,25.0,78.92666723942948,78.92666723942948,100.0
222,25.0,78.92666723942948,78.92666723942948,100.0
223,25.0,78.92666723942948,78.92666723942948,100.0
224,-25.0,78.78766225603837,78.78766225603837,68.32502768150493
225,-25.0,78.78766225603837,78.78766225603837,36.59417124518013
226,-25.0,78.78766225603837,78.78766225603837,4.863314808855321
227,-25.0,78.78766225603837,78.78766225603837,0.0
228,-25.0,78.78766225603837,78.78766225603837,0.0
229,-25.0,78.78766225603837,78.78766225603837,0.0
230,-25.0,78.78766225603837,78.78766225603837,0.0
231,-25.0,78.78766225603837,78.78766225603837,0.0
232,-25.0,78.78766225603837,78.78766225603837,0.0
233,-25.0,78.78766225603837,78.78766225603837,0.0
234,-25.0,78.78766225603837,78.78766225603837,0.0
235,-25.0,78.78766225603837,78.78766225603837,0.0
236,25.0,78.78766225603837,78.78766225603837,31.730856436324807
237,25.0,78.78766225603837,78.78766225603837,63.46171287264961
238,25.0,78.78766225603837,78.78766225603837,95.19256930897441
239,25.0,78.78766225603837,78.78766225603837,100.0
240,25.0,78.78766225603837,78.78766225603837,100.0
241,25.0,78.78766225603837,78.78766225603837,100.0
242,25.0,78.78766225603837,78.78766225603837,100.0
243,25.0,78.78766225603837,78.78766225603837,100.0
244,25.0,78.78766225603837,78.78766225603837,100.0
245,25.0,78.78766225603837,78.78766225603837,100.0
246,25.0,78.78766225603837,78.78766225603837,100.0
247,25.0,78.78766225603837,78.78766225603837,100.0
248,-25.0,78.64862374217658,78.64862374217658,68.26914356367519
249,-25.0,78.64862374217658,78.64862374217658,36.482191916620046
250,-25.0,78.64862374217658,78.64862374217658,4.695240269564906
251,-25.0,78.64862374217658,78.64862374217658,0.0
252,-25.0,78.64862374217658,78.64862374217658,0.0
253,-25.0,78.64862374217658,78.64862374217658,0.0
254,-25.0,78.64862374217658,78.64862374217658,0.0
255,-25.0,78.64862374217658,78.64862374217658,0.0
256,-25.0,78.64862374217658,78.64862374217658,0.0
257,-25.0,78.64862374217658,78.64862374217658,0.0
258,-25.0,78.64862374217658,78.64862374217658,0.0
259,-25.0,78.64862374217658,78.64862374217658,0.0
260,25.0,78.64862374217658,78.64862374217658,31.78695164705514
261,25.0,78.64862374217658,78.64862374217658,63.57390329411028
262,25.0,78.64862374217658,78.64862374217658,95.36085494116543
263,25.0,78.64862374217658,78.64862374217658,100.0
264,25.0,78.64862374217658,78.64862374217658,100.0
265,25.0,78.64862374217658,78.64862374217658,100.0
266,25.0,78.64862374217658,78.64862374217658,100.0
267,25.0,78.64862374217658,78.64862374217658,100.0
268,25.0,78.64862374217658,78.64862374217658,100.0
269,25.0,78.64862374217658,78.64862374217658,100.0
270,25.0,78.64862374217658,78.64862374217658,100.0
271,25.0,78.64862374217658,78.64862374217658,100.0
272,-25.0,78.50955157118835,78.50955157118835,68.21304835294487
273,-25.0,78.50955157118835,78.50955157118835,36.369789157493585
274,-25.0,78.50955157118835,78.50955157118835,4.526529962042307
275,-25.0,78.50955157118835,78.50955157118835,0.0
276,-25.0,78.50955157118835,78.50955157118835,0.0
277,-25.0,78.50955157118835,78.50955157118835,0.0
278,-25.0,78.50955157118835,78.50955157118835,0.0
279,-25.0,78.50955157118835,78.50955157118835,0.0
280,-25.0,78.50955157118835,78.50955157118835,0.0
281,-25.0,78.50955157118835,78.50955157118835,0.0
282,-25.0,78.50955157118835,78.50955157118835,0.0
283,-25.0,78.50955157118835,78.50955157118835,0.0
284,25.0,78.50955157118835,78.50955157118835,31.843259195451278
285,25.0,78.50955157118835,78.50955157118835,63.686518390902556
286,25.0,78.50955157118835,78.50955157118835,95.52977758635383
287,25.0,78.50955157118835,78.50955157118835,100.0
288,25.0,78.50955157118835,78.50955157118835,100.0
289,25.0,78.50955157118835,78.50955157118835,100.0
290,25.0,78.50955157118835,78.50955157118835,100.0
291,25.0,78.50955157118835,78.50955157118835,100.0
292,25.0,78.50955157118835,78.50955157118835,100.0
293,25.0,78.50955157118835,78.50955157118835,100.0
294,25.0,78.50955157118835,78.50955157118835,100.0
295,25.0,78.50955157118835,78.50955157118835,100.0
296,-25.0,78.37044561567109,78.37044561567109,68.15674080454872
297,-25.0,78.37044561567109,78.37044561567109,36.25696046822132
298,-25.0,78.37044561567109,78.37044561567109,4.35718013189393
299,-25.0,78.37044561567109,78.37044561567109,0.0
300,-25.0,78.37044561567109,78.37044561567109,0.0
301,-25.0,78.37044561567109,78.37044561567109,0.0
302,-25.0,78.37044561567109,78.37044561567109,0.0
303,-25.0,78.37044561567109,78.37044561567109,0.0
304,-25.0,78.37044561567109,78.37044561567109,0.0
305,-25.0,78.37044561567109,78.37044561567109,0.0
306,-25.0,78.37044561567109,78.37044561567109,0.0
307,-25.0,78.37044561567109,78.37044561567109,0.0
308,25.0,78.37044561567109,78.37044561567109,31.899780336327392
309,25.0,78.37044561567109,78.37044561567109,63.799560672654785
310,25.0,78.37044561567109,78.37044561567109,95.69934100898217
311,25.0,78.37044561567109,78.37044561567109,100.0
312,25.0,78.37044561567109,78.37044561567109,100.0
313,25.0,78.37044561567109,78.37044561567109,100.0
314,25.0,78.37044561567109,78.37044561567109,100.0
315,25.0,78.37044561567109,78.37044561567109,100.0
316,25.0,78.37044561567109,78.37044561567109,100.0
317,25.0,78.37044561567109,78.37044561567109,100.0
318,25.0,78.37044561567109,78.37044561567109,100.0
319,25.0,78.37044561567109,78.37044561567109,100.0
320,-25.0,78.23130574746929,78.23130574746929,68.1002196636726
321,-25.0,78.23130574746929,78.23130574746929,36.143703329022614
322,-25.0,78.23130574746929,78.23130574746929,4.187186994372627
323,-25.0,78.23130574746929,78.23130574746929,0.0
324,-25.0,78.23130574746929,78.23130574746929,0.0
325,-25.0,78.23130574746929,78.23130574746929,0.0
326,-25.0,78.23130574746929,78.23130574746929,0.0
327,-25.0,78.23130574746929,78.23130574746929,0.0
328,-25.0,78.23130574746929,78.23130574746929,0.0
329,-25.0,78.23130574746929,78.23130574746929,0.0
330,-25.0,78.23130574746929,78.23130574746929,0.0
331,-25.0,78.23130574746929,78.23130574746929,0.0
332,25.0,78.23130574746929,78.23130574746929,31.956516334649987
333,25.0,78.23130574746929,78.23130574746929,63.91303266929997
334,25.0,78.23130574746929,78.23130574746929,95.86954900394996
335,25.0,78.23130574746929,78.23130574746929,100.0
336,25.0,78.23130574746929,78.23130574746929,100.0
337,25.0,78.23130574746929,78.23130574746929,100.0
338,25.0,78.23130574746929,78.23130574746929,100.0
339,25.0,78.23130574746929,78.23130574746929,100.0
340,25.0,78.23130574746929,78.23130574746929,100.0
341,25.0,78.23130574746929,78.23130574746929,100.0
342,25.0,78.23130574746929,78.23130574746929,100.0
343,25.0,78.23130574746929,78.23130574746929,100.0
344,-25.0,78.0921318376685,78.0921318376685,68.04348366535001
345,-25.0,78.0921318376685,78.0921318376685,36.03001519970747
346,-25.0,78.0921318376685,78.0921318376685,4.0165467340649315
347,-25.0,78.0921318376685,78.0921318376685,0.0
348,-25.0,78.0921318376685,78.0921318376685,0.0
349,-25.0,78.0921318376685,78.0921318376685,0.0
350,-25.0,78.0921318376685,78.0921318376685,0.0
351,-25.0,78.0921318376685,78.0921318376685,0.0
352,-25.0,78.0921318376685,78.0921318376685,0.0
353,-25.0,78.0921318376685,78.0921318376685,0.0
354,-25.0,78.0921318376685,78.0921318376685,0.0
355,-25.0,78.0921318376685,78.0921318376685,0.0
356,25.0,78.0921318376685,78.0921318376685,32.01346846564254
357,25.0,78.0921318376685,78.0921318376685,64.02693693128508
358,25.0,78.0921318376685,78.0921318376685,96.04040539692761
359,25.0,78.0921318376685,78.0921318376685,100.0
360,25.0,78.0921318376685,78.0921318376685,100.0
361,25.0,78.0921318376685,78.0921318376685,100.0
362,25.0,78.0921318376685,78.0921318376685,100.0
363,25.0,78.0921318376685,78.0921318376685,100.0
364,25.0,78.0921318376685,78.0921318376685,100.0
365,25.0,78.0921318376685,78.0921318376685,100.0
366,25.0,78.0921318376685,78.0921318376685,100.0
367,25.0,78.0921318376685,78.0921318376685,100.0
368,-25.0,77.95292375658912,77.95292375658912,67.98653153435745
369,-25.0,77.95292375658912,77.95292375658912,35.915893519466024
370,-25.0,77.95292375658912,77.95292375658912,3.8452555045745953
371,-25.0,77.95292375658912,77.95292375658912,0.0
372,-25.0,77.95292375658912,77.95292375658912,0.0
373,-25.0,77.95292375658912,77.95292375658912,0.0
374,-25.0,77.95292375658912,77.95292375658912,0.0
375,-25.0,77.95292375658912,77.95292375658912,0.0
376,-25.0,77.95292375658912,77.95292375658912,0.0
377,-25.0,77.95292375658912,77.95292375658912,0.0
378,-25.0,77.95292375658912,77.95292375658912,0.0
379,-25.0,77.95292375658912,77.95292375658912,0.0
380,25.0,77.95292375658912,77.95292375658912,32.07063801489143
381,25.0,77.95292375658912,77.95292375658912,64.14127602978286
382,25.0,77.95292375658912,77.95292375658912,96.21191404467429
383,25.0,77.95292375658912,77.95292375658912,100.0
384,25.0,77.95292375658912,77.95292375658912,100.0
385,25.0,77.95292375658912,77.95292375658912,100.0
386,25.0,77.95292375658912,77.95292375658912,100.0
387,25.0,77.95292375658912,77.95292375658912,100.0
388,25.0,77.95292375658912,77.95292375658912,100.0
389,25.0,77.95292375658912,77.95292375658912,100.0
390,25.0,77.95292375658912,77.95292375658912,100.0
391,25.0,77.95292375658912,77.95292375658912,100.0
392,-25.0,77.81368137378018,77.81368137378018,67.92936198510857
393,-25.0,77.81368137378018,77.81368137378018,35.801335706655294
394,-25.0,77.81368137378018,77.81368137378018,3.6733094282020176
395,-25.0,77.81368137378018,77.81368137378018,0.0
396,-25.0,77.81368137378018,77.81368137378018,0.0
397,-25.0,77.81368137378018,77.81368137378018,0.0
398,-25.0,77.81368137378018,77.81368137378018,0.0
399,-25.0,77.81368137378018,77.81368137378018,0.0
400,-25.0,77.81368137378018,77.81368137378018,0.0
401,-25.0,77.81368137378018,77.81368137378018,0.0
402,-25.0,77.81368137378018,77.81368137378018,0.0
403,-25.0,77.81368137378018,77.81368137378018,0.0
404,25.0,77.81368137378018,77.81368137378018,32.12802627845328
405,25.0,77.81368137378018,77.81368137378018,64.25605255690655
406,25.0,77.81368137378018,77.81368137378018,96.38407883535983
407,25.0,77.81368137378018,77.81368137378018,100.0
408,25.0,77.81368137378018,77.81368137378018,100.0
409,25.0,77.81368137378018,77.81368137378018,100.0
410,25.0,77.81368137378018,77.81368137378018,100.0
411,25.0,77.81368137378018,77.81368137378018,100.0
412,25.0,77.81368137378018,77.81368137378018,100.0
413,25.0,77.81368137378018,77.81368137378018,100.0
414,25.0,77.81368137378018,77.81368137378018,100.0
415,25.0,77.81368137378018,77.81368137378018,100.0
416,-25.0,77.67440455801311,77.67440455801311,67.87197372154672
417,-25.0,77.67440455801311,77.67440455801311,35.68633915858317
418,-25.0,77.67440455801311,77.67440455801311,3.5007045956196237
419,-25.0,77.67440455801311,77.67440455801311,0.0
420,-25.0,77.67440455801311,77.67440455801311,0.0
421,-25.0,77.67440455801311,77.67440455801311,0.0
422,-25.0,77.67440455801311,77.67440455801311,0.0
423,-25.0,77.67440455801311,77.67440455801311,0.0
424,-25.0,77.67440455801311,77.67440455801311,0.0
425,-25.0,77.67440455801311,77.67440455801311,0.0
426,-25.0,77.67440455801311,77.67440455801311,0.0
427,-25.0,77.67440455801311,77.67440455801311,0.0
428,25.0,77.67440455801311,77.67440455801311,32.18563456296355
429,25.0,77.67440455801311,77.67440455801311,64.3712691259271
430,25.0,77.67440455801311,77.67440455801311,96.55690368889066
431,25.0,77.67440455801311,77.67440455801311,100.0
432,25.0,77.67440455801311,77.67440455801311,100.0
433,25.0,77.67440455801311,77.67440455801311,100.0
434,25.0,77.67440455801311,77.67440455801311,100.0
435,25.0,77.67440455801311,77.67440455801311,100.0
436,25.0,77.67440455801311,77.67440455801311,100.0
437,25.0,77.67440455801311,77.67440455801311,100.0
438,25.0,77.67440455801311,77.67440455801311,100.0
439,25.0,77.67440455801311,77.67440455801311,100.0
440,-25.0,77.53509317727533,77.53509317727533,67.81436543703646
441,-25.0,77.53509317727533,77.53509317727533,35.57090125128989
442,-25.0,77.53509317727533,77.53509317727533,3.3274370655433216
443,-25.0,77.53509317727533,77.53509317727533,0.0
444,-25.0,77.53509317727533,77.53509317727533,0.0
445,-25.0,77.53509317727533,77.53509317727533,0.0
446,-25.0,77.53509317727533,77.53509317727533,0.0
447,-25.0,77.53509317727533,77.53509317727533,0.0
448,-25.0,77.53509317727533,77.53509317727533,0.0
449,-25.0,77.53509317727533,77.53509317727533,0.0
450,-25.0,77.53509317727533,77.53509317727533,0.0
451,-25.0,77.53509317727533,77.53509317727533,0.0
452,25.0,77.53509317727533,77.53509317727533,32.24346418574657
453,25.0,77.53509317727533,77.53509317727533,64.48692837149314
454,25.0,77.53509317727533,77.53509317727533,96.7303925572397
455,25.0,77.53509317727533,77.53509317727533,100.0
456,25.0,77.53509317727533,77.53509317727533,100.0
457,25.0,77.53509317727533,77.53509317727533,100.0
458,25.0,77.53509317727533,77.53509317727533,100.0
459,25.0,77.53509317727533,77.53509317727533,100.0
460,25.0,77.53509317727533,77.53509317727533,100.0
461,25.0,77.53509317727533,77.53509317727533,100.0
462,25.0,77.53509317727533,77.53509317727533,100.0
463,25.0,77.53509317727533,77.53509317727533,100.0
464,-25.0,77.39574709876388,77.39574709876388,67.75653581425343
465,-25.0,77.39574709876388,77.39574709876388,35.45501933932649
466,-25.0,77.39574709876388,77.39574709876388,3.153502864399556
467,-25.0,77.39574709876388,77.39574709876388,0.0
468,-25.0,77.39574709876388,77.39574709876388,0.0
469,-25.0,77.39574709876388,77.39574709876388,0.0
470,-25.0,77.39574709876388,77.39574709876388,0.0
471,-25.0,77.39574709876388,77.39574709876388,0.0
472,-25.0,77.39574709876388,77.39574709876388,0.0
473,-25.0,77.39574709876388,77.39574709876388,0.0
474,-25.0,77.39574709876388,77.39574709876388,0.0
475,-25.0,77.39574709876388,77.39574709876388,0.0
476,25.0,77.39574709876388,77.39574709876388,32.301516474926935
477,25.0,77.39574709876388,77.39574709876388,64.60303294985387
478,25.0,77.39574709876388,77.39574709876388,96.90454942478081
479,25.0,77.39574709876388,77.39574709876388,100.0
480,25.0,77.39574709876388,77.39574709876388,100.0
481,25.0,77.39574709876388,77.39574709876388,100.0
482,25.0,77.39574709876388,77.39574709876388,100.0
483,25.0,77.39574709876388,77.39574709876388,100.0
484,25.0,77.39574709876388,77.39574709876388,100.0
485,25.0,77.39574709876388,77.39574709876388,100.0
486,25.0,77.39574709876388,77.39574709876388,100.0
487,25.0,77.39574709876388,77.39574709876388,100.0
488,-25.0,77.25636618887891,77.25636618887891,67.69848352507307
489,-25.0,77.25636618887891,77.25636618887891,35.33869075553072
490,-25.0,77.25636618887891,77.25636618887891,2.978897985988368
491,-25.0,77.25636618887891,77.25636618887891,0.0
492,-25.0,77.25636618887891,77.25636618887891,0.0
493,-25.0,77.25636618887891,77.25636618887891,0.0
494,-25.0,77.25636618887891,77.25636618887891,0.0
495,-25.0,77.25636618887891,77.25636618887891,0.0
496,-25.0,77.25636618887891,77.25636618887891,0.0
497,-25.0,77.25636618887891,77.25636618887891,0.0
498,-25.0,77.25636618887891,77.25636618887891,0.0
499,-25.0,77.25636618887891,77.25636618887891,0.0
500,25.0,77.25636618887891,77.25636618887891,32.35979276954235
501,25.0,77.25636618887891,77.25636618887891,64.7195855390847
502,25.0,77.25636618887891,77.25636618887891,97.07937830862706
503,25.0,77.25636618887891,77.25636618887891,100.0
504,25.0,77.25636618887891,77.25636618887891,100.0
505,25.0,77.25636618887891,77.25636618887891,100.0
506,25.0,77.25636618887891,77.25636618887891,100.0
507,25.0,77.25636618887891,77.25636618887891,100.0
508,25.0,77.25636618887891,77.25636618887891,100.0
509,25.0,77.25636618887891,77.25636618887891,100.0
510,25.0,77.25636618887891,77.25636618887891,100.0
511,25.0,77.25636618887891,77.25636618887891,100.0
512,-25.0,77.11695031321719,77.11695031321719,67.64020723045765
513,-25.0,77.11695031321719,77.11695031321719,35.2219128107998
514,-25.0,77.11695031321719,77.11695031321719,2.8036183911419528
515,-25.0,77.11695031321719,77.11695031321719,0.0
516,-25.0,77.11695031321719,77.11695031321719,0.0
517,-25.0,77.11695031321719,77.11695031321719,0.0
518,-25.0,77.11695031321719,77.11695031321719,0.0
519,-25.0,77.11695031321719,77.11695031321719,0.0
520,-25.0,77.11695031321719,77.11695031321719,0.0
521,-25.0,77.11695031321719,77.11695031321719,0.0
522,-25.0,77.11695031321719,77.11695031321719,0.0
523,-25.0,77.11695031321719,77.11695031321719,0.0
524,25.0,77.11695031321719,77.11695031321719,32.41829441965785
525,25.0,77.11695031321719,77.11695031321719,64.8365888393157
526,25.0,77.11695031321719,77.11695031321719,97.25488325897354
527,25.0,77.11695031321719,77.11695031321719,100.0
528,25.0,77.11695031321719,77.11695031321719,100.0
529,25.0,77.11695031321719,77.11695031321719,100.0
530,25.0,77.11695031321719,77.11695031321719,100.0
531,25.0,77.11695031321719,77.11695031321719,100.0
532,25.0,77.11695031321719,77.11695031321719,100.0
533,25.0,77.11695031321719,77.11695031321719,100.0
534,25.0,77.11695031321719,77.11695031321719,100.0
535,25.0,77.11695031321719,77.11695031321719,100.0
536,-25.0,76.97749933656539,76.97749933656539,67.58170558034215
537,-25.0,76.97749933656539,76.97749933656539,35.104682793860626
538,-25.0,76.97749933656539,76.97749933656539,2.627660007379106
539,-25.0,76.97749933656539,76.97749933656539,0.0
540,-25.0,76.97749933656539,76.97749933656539,0.0
541,-25.0,76.97749933656539,76.97749933656539,0.0
542,-25.0,76.97749933656539,76.97749933656539,0.0
543,-25.0,76.97749933656539,76.97749933656539,0.0
544,-25.0,76.97749933656539,76.97749933656539,0.0
545,-25.0,76.97749933656539,76.97749933656539,0.0
546,-25.0,76.97749933656539,76.97749933656539,0.0
547,-25.0,76.97749933656539,76.97749933656539,0.0
548,25.0,76.97749933656539,76.97749933656539,32.47702278648152
549,25.0,76.97749933656539,76.97749933656539,64.95404557296304
550,25.0,76.97749933656539,76.97749933656539,97.43106835944457
551,25.0,76.97749933656539,76.97749933656539,100.0
552,25.0,76.97749933656539,76.97749933656539,100.0
553,25.0,76.97749933656539,76.97749933656539,100.0
554,25.0,76.97749933656539,76.97749933656539,100.0
555,25.0,76.97749933656539,76.97749933656539,100.0
556,25.0,76.97749933656539,76.97749933656539,100.0
557,25.0,76.97749933656539,76.97749933656539,100.0
558,25.0,76.97749933656539,76.97749933656539,100.0
559,25.0,76.97749933656539,76.97749933656539,100.0
560,-25.0,76.8380131228935,76.8380131228935,67.52297721351849
561,-25.0,76.8380131228935,76.8380131228935,34.98699797103678
562,-25.0,76.8380131228935,76.8380131228935,2.45101872855507
563,-25.0,76.8380131228935,76.8380131228935,0.0
564,-25.0,76.8380131228935,76.8380131228935,0.0
565,-25.0,76.8380131228935,76.8380131228935,0.0
566,-25.0,76.8380131228935,76.8380131228935,0.0
567,-25.0,76.8380131228935,76.8380131228935,0.0
568,-25.0,76.8380131228935,76.8380131228935,0.0
569,-25.0,76.8380131228935,76.8380131228935,0.0
570,-25.0,76.8380131228935,76.8380131228935,0.0
571,-25.0,76.8380131228935,76.8380131228935,0.0
572,25.0,76.8380131228935,76.8380131228935,32.53597924248171
573,25.0,76.8380131228935,76.8380131228935,65.07195848496342
574,25.0,76.8380131228935,76.8380131228935,97.60793772744512
575,25.0,76.8380131228935,76.8380131228935,100.0
576,25.0,76.8380131228935,76.8380131228935,100.0
577,25.0,76.8380131228935,76.8380131228935,100.0
578,25.0,76.8380131228935,76.8380131228935,100.0
579,25.0,76.8380131228935,76.8380131228935,100.0
580,25.0,76.8380131228935,76.8380131228935,100.0
581,25.0,76.8380131228935,76.8380131228935,100.0
582,25.0,76.8380131228935,76.8380131228935,100.0
583,25.0,76.8380131228935,76.8380131228935,100.0
584,-25.0,76.69849153534801,76.69849153534801,67.46402075751828
585,-25.0,76.69849153534801,76.69849153534801,34.868855586012586
586,-25.0,76.69849153534801,76.69849153534801,2.2736904145068877
587,-25.0,76.69849153534801,76.69849153534801,0.0
